_id,time,RSS_anchor1,RSS_anchor2,RSS_anchor3,RSS_anchor4,target,target_label,group,group_label
314,0.0,-0.72727,-1.0,-0.06666699999999999,0.06383,-1,Non-Movement,3,environment_3
314,0.125,-0.45455,-0.6,0.06666699999999999,0.06383,-1,Non-Movement,3,environment_3
314,0.25,-0.27273000000000003,-0.77778,-0.11110999999999999,0.06383,-1,Non-Movement,3,environment_3
314,0.375,-0.36364,-0.8222200000000001,-0.86667,0.06383,-1,Non-Movement,3,environment_3
314,0.5,-0.36364,-0.73333,0.33333,0.06383,-1,Non-Movement,3,environment_3
314,0.625,-0.36364,-0.33333,0.06666699999999999,0.53191,-1,Non-Movement,3,environment_3
314,0.75,-0.36364,-0.6,0.2,0.65957,-1,Non-Movement,3,environment_3
314,0.875,-0.36364,-0.46667,-0.022222,0.61702,-1,Non-Movement,3,environment_3
314,1.0,-0.36364,-0.6,0.15556,0.65957,-1,Non-Movement,3,environment_3
314,1.125,-0.36364,-0.8222200000000001,0.33333,0.53191,-1,Non-Movement,3,environment_3
314,1.25,-0.68182,-0.33333,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,1.375,-0.68182,-0.24444000000000002,0.06666699999999999,0.65957,-1,Non-Movement,3,environment_3
314,1.5,-0.68182,-0.6,0.33333,0.40426,-1,Non-Movement,3,environment_3
314,1.625,-0.68182,-0.46667,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,1.75,-0.68182,-0.42222,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,1.875,-0.81818,-0.37778,-0.15556,0.74468,-1,Non-Movement,3,environment_3
314,2.0,-0.81818,-0.55556,0.46667,0.74468,-1,Non-Movement,3,environment_3
314,2.125,-0.63636,-0.68889,0.64444,0.57447,-1,Non-Movement,3,environment_3
314,2.25,-0.63636,-1.0,0.33333,0.57447,-1,Non-Movement,3,environment_3
314,2.375,-0.59091,-0.46667,0.68889,0.65957,-1,Non-Movement,3,environment_3
314,2.5,-0.59091,-0.55556,0.2,0.65957,-1,Non-Movement,3,environment_3
314,2.625,-0.45455,-0.9555600000000001,0.64444,0.61702,-1,Non-Movement,3,environment_3
314,2.75,-0.45455,-0.9555600000000001,0.33333,0.61702,-1,Non-Movement,3,environment_3
314,2.875,-0.72727,-0.5111100000000001,0.77778,0.61702,-1,Non-Movement,3,environment_3
314,3.0,-0.72727,-0.46667,-0.2,0.61702,-1,Non-Movement,3,environment_3
314,3.125,-0.72727,-0.46667,0.46667,0.40426,-1,Non-Movement,3,environment_3
314,3.25,-0.22726999999999997,-0.46667,0.33333,0.78723,-1,Non-Movement,3,environment_3
314,3.375,-0.27273000000000003,-0.46667,0.022222,0.78723,-1,Non-Movement,3,environment_3
314,3.5,-0.31818,-0.8222200000000001,0.46667,0.78723,-1,Non-Movement,3,environment_3
314,3.625,-0.13635999999999998,-0.64444,0.46667,0.78723,-1,Non-Movement,3,environment_3
314,3.75,-0.13635999999999998,-0.68889,0.33333,0.78723,-1,Non-Movement,3,environment_3
314,3.875,-0.13635999999999998,-0.6,0.46667,0.74468,-1,Non-Movement,3,environment_3
314,4.0,-0.13635999999999998,-0.37778,0.64444,0.74468,-1,Non-Movement,3,environment_3
314,4.125,-0.27273000000000003,-0.33333,0.37778,0.65957,-1,Non-Movement,3,environment_3
314,4.25,-0.18182,-0.33333,0.64444,0.65957,-1,Non-Movement,3,environment_3
314,4.375,-0.090909,-0.46667,0.68889,0.65957,-1,Non-Movement,3,environment_3
314,4.5,-0.13635999999999998,-0.46667,0.06666699999999999,0.65957,-1,Non-Movement,3,environment_3
314,4.625,-0.31818,-0.55556,0.64444,0.65957,-1,Non-Movement,3,environment_3
314,4.75,-0.31818,-0.46667,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,4.875,-0.22726999999999997,-0.6,0.46667,1.0,-1,Non-Movement,3,environment_3
314,5.0,-0.5,-0.6,0.73333,1.0,-1,Non-Movement,3,environment_3
314,5.125,-0.5,-0.46667,0.73333,1.0,-1,Non-Movement,3,environment_3
314,5.25,-0.5,-0.42222,0.73333,0.3617,-1,Non-Movement,3,environment_3
314,5.375,-0.40909,-0.33333,0.55556,-0.31915,-1,Non-Movement,3,environment_3
314,5.5,-0.45455,-0.46667,0.46667,-0.31915,-1,Non-Movement,3,environment_3
314,0.0,-0.72727,-1.0,-0.06666699999999999,0.06383,-1,Non-Movement,3,environment_3
314,0.125,-0.45455,-0.6,0.06666699999999999,0.06383,-1,Non-Movement,3,environment_3
314,0.25,-0.27273000000000003,-0.77778,-0.11110999999999999,0.06383,-1,Non-Movement,3,environment_3
314,0.375,-0.36364,-0.8222200000000001,-0.86667,0.06383,-1,Non-Movement,3,environment_3
314,0.5,-0.36364,-0.73333,0.33333,0.06383,-1,Non-Movement,3,environment_3
314,0.625,-0.36364,-0.33333,0.06666699999999999,0.53191,-1,Non-Movement,3,environment_3
314,0.75,-0.36364,-0.6,0.2,0.65957,-1,Non-Movement,3,environment_3
314,0.875,-0.36364,-0.46667,-0.022222,0.61702,-1,Non-Movement,3,environment_3
314,1.0,-0.36364,-0.6,0.15556,0.65957,-1,Non-Movement,3,environment_3
314,1.125,-0.36364,-0.8222200000000001,0.33333,0.53191,-1,Non-Movement,3,environment_3
314,1.25,-0.68182,-0.33333,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,1.375,-0.68182,-0.24444000000000002,0.06666699999999999,0.65957,-1,Non-Movement,3,environment_3
314,1.5,-0.68182,-0.6,0.33333,0.40426,-1,Non-Movement,3,environment_3
314,1.625,-0.68182,-0.46667,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,1.75,-0.68182,-0.42222,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,1.875,-0.81818,-0.37778,-0.15556,0.74468,-1,Non-Movement,3,environment_3
314,2.0,-0.81818,-0.55556,0.46667,0.74468,-1,Non-Movement,3,environment_3
314,2.125,-0.63636,-0.68889,0.64444,0.57447,-1,Non-Movement,3,environment_3
314,2.25,-0.63636,-1.0,0.33333,0.57447,-1,Non-Movement,3,environment_3
314,2.375,-0.59091,-0.46667,0.68889,0.65957,-1,Non-Movement,3,environment_3
314,2.5,-0.59091,-0.55556,0.2,0.65957,-1,Non-Movement,3,environment_3
314,2.625,-0.45455,-0.9555600000000001,0.64444,0.61702,-1,Non-Movement,3,environment_3
314,2.75,-0.45455,-0.9555600000000001,0.33333,0.61702,-1,Non-Movement,3,environment_3
314,2.875,-0.72727,-0.5111100000000001,0.77778,0.61702,-1,Non-Movement,3,environment_3
314,3.0,-0.72727,-0.46667,-0.2,0.61702,-1,Non-Movement,3,environment_3
314,3.125,-0.72727,-0.46667,0.46667,0.40426,-1,Non-Movement,3,environment_3
314,3.25,-0.22726999999999997,-0.46667,0.33333,0.78723,-1,Non-Movement,3,environment_3
314,3.375,-0.27273000000000003,-0.46667,0.022222,0.78723,-1,Non-Movement,3,environment_3
314,3.5,-0.31818,-0.8222200000000001,0.46667,0.78723,-1,Non-Movement,3,environment_3
314,3.625,-0.13635999999999998,-0.64444,0.46667,0.78723,-1,Non-Movement,3,environment_3
314,3.75,-0.13635999999999998,-0.68889,0.33333,0.78723,-1,Non-Movement,3,environment_3
314,3.875,-0.13635999999999998,-0.6,0.46667,0.74468,-1,Non-Movement,3,environment_3
314,4.0,-0.13635999999999998,-0.37778,0.64444,0.74468,-1,Non-Movement,3,environment_3
314,4.125,-0.27273000000000003,-0.33333,0.37778,0.65957,-1,Non-Movement,3,environment_3
314,4.25,-0.18182,-0.33333,0.64444,0.65957,-1,Non-Movement,3,environment_3
314,4.375,-0.090909,-0.46667,0.68889,0.65957,-1,Non-Movement,3,environment_3
314,4.5,-0.13635999999999998,-0.46667,0.06666699999999999,0.65957,-1,Non-Movement,3,environment_3
314,4.625,-0.31818,-0.55556,0.64444,0.65957,-1,Non-Movement,3,environment_3
314,4.75,-0.31818,-0.46667,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,4.875,-0.22726999999999997,-0.6,0.46667,1.0,-1,Non-Movement,3,environment_3
314,5.0,-0.5,-0.6,0.73333,1.0,-1,Non-Movement,3,environment_3
314,5.125,-0.5,-0.46667,0.73333,1.0,-1,Non-Movement,3,environment_3
314,5.25,-0.5,-0.42222,0.73333,0.3617,-1,Non-Movement,3,environment_3
314,5.375,-0.40909,-0.33333,0.55556,-0.31915,-1,Non-Movement,3,environment_3
314,5.5,-0.45455,-0.46667,0.46667,-0.31915,-1,Non-Movement,3,environment_3
314,0.0,-0.72727,-1.0,-0.06666699999999999,0.06383,-1,Non-Movement,3,environment_3
314,0.125,-0.45455,-0.6,0.06666699999999999,0.06383,-1,Non-Movement,3,environment_3
314,0.25,-0.27273000000000003,-0.77778,-0.11110999999999999,0.06383,-1,Non-Movement,3,environment_3
314,0.375,-0.36364,-0.8222200000000001,-0.86667,0.06383,-1,Non-Movement,3,environment_3
314,0.5,-0.36364,-0.73333,0.33333,0.06383,-1,Non-Movement,3,environment_3
314,0.625,-0.36364,-0.33333,0.06666699999999999,0.53191,-1,Non-Movement,3,environment_3
314,0.75,-0.36364,-0.6,0.2,0.65957,-1,Non-Movement,3,environment_3
314,0.875,-0.36364,-0.46667,-0.022222,0.61702,-1,Non-Movement,3,environment_3
314,1.0,-0.36364,-0.6,0.15556,0.65957,-1,Non-Movement,3,environment_3
314,1.125,-0.36364,-0.8222200000000001,0.33333,0.53191,-1,Non-Movement,3,environment_3
314,1.25,-0.68182,-0.33333,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,1.375,-0.68182,-0.24444000000000002,0.06666699999999999,0.65957,-1,Non-Movement,3,environment_3
314,1.5,-0.68182,-0.6,0.33333,0.40426,-1,Non-Movement,3,environment_3
314,1.625,-0.68182,-0.46667,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,1.75,-0.68182,-0.42222,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,1.875,-0.81818,-0.37778,-0.15556,0.74468,-1,Non-Movement,3,environment_3
314,2.0,-0.81818,-0.55556,0.46667,0.74468,-1,Non-Movement,3,environment_3
314,2.125,-0.63636,-0.68889,0.64444,0.57447,-1,Non-Movement,3,environment_3
314,2.25,-0.63636,-1.0,0.33333,0.57447,-1,Non-Movement,3,environment_3
314,2.375,-0.59091,-0.46667,0.68889,0.65957,-1,Non-Movement,3,environment_3
314,2.5,-0.59091,-0.55556,0.2,0.65957,-1,Non-Movement,3,environment_3
314,2.625,-0.45455,-0.9555600000000001,0.64444,0.61702,-1,Non-Movement,3,environment_3
314,2.75,-0.45455,-0.9555600000000001,0.33333,0.61702,-1,Non-Movement,3,environment_3
314,2.875,-0.72727,-0.5111100000000001,0.77778,0.61702,-1,Non-Movement,3,environment_3
314,3.0,-0.72727,-0.46667,-0.2,0.61702,-1,Non-Movement,3,environment_3
314,3.125,-0.72727,-0.46667,0.46667,0.40426,-1,Non-Movement,3,environment_3
314,3.25,-0.22726999999999997,-0.46667,0.33333,0.78723,-1,Non-Movement,3,environment_3
314,3.375,-0.27273000000000003,-0.46667,0.022222,0.78723,-1,Non-Movement,3,environment_3
314,3.5,-0.31818,-0.8222200000000001,0.46667,0.78723,-1,Non-Movement,3,environment_3
314,3.625,-0.13635999999999998,-0.64444,0.46667,0.78723,-1,Non-Movement,3,environment_3
314,3.75,-0.13635999999999998,-0.68889,0.33333,0.78723,-1,Non-Movement,3,environment_3
314,3.875,-0.13635999999999998,-0.6,0.46667,0.74468,-1,Non-Movement,3,environment_3
314,4.0,-0.13635999999999998,-0.37778,0.64444,0.74468,-1,Non-Movement,3,environment_3
314,4.125,-0.27273000000000003,-0.33333,0.37778,0.65957,-1,Non-Movement,3,environment_3
314,4.25,-0.18182,-0.33333,0.64444,0.65957,-1,Non-Movement,3,environment_3
314,4.375,-0.090909,-0.46667,0.68889,0.65957,-1,Non-Movement,3,environment_3
314,4.5,-0.13635999999999998,-0.46667,0.06666699999999999,0.65957,-1,Non-Movement,3,environment_3
314,4.625,-0.31818,-0.55556,0.64444,0.65957,-1,Non-Movement,3,environment_3
314,4.75,-0.31818,-0.46667,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,4.875,-0.22726999999999997,-0.6,0.46667,1.0,-1,Non-Movement,3,environment_3
314,5.0,-0.5,-0.6,0.73333,1.0,-1,Non-Movement,3,environment_3
314,5.125,-0.5,-0.46667,0.73333,1.0,-1,Non-Movement,3,environment_3
314,5.25,-0.5,-0.42222,0.73333,0.3617,-1,Non-Movement,3,environment_3
314,5.375,-0.40909,-0.33333,0.55556,-0.31915,-1,Non-Movement,3,environment_3
314,5.5,-0.45455,-0.46667,0.46667,-0.31915,-1,Non-Movement,3,environment_3
314,0.0,-0.72727,-1.0,-0.06666699999999999,0.06383,-1,Non-Movement,3,environment_3
314,0.125,-0.45455,-0.6,0.06666699999999999,0.06383,-1,Non-Movement,3,environment_3
314,0.25,-0.27273000000000003,-0.77778,-0.11110999999999999,0.06383,-1,Non-Movement,3,environment_3
314,0.375,-0.36364,-0.8222200000000001,-0.86667,0.06383,-1,Non-Movement,3,environment_3
314,0.5,-0.36364,-0.73333,0.33333,0.06383,-1,Non-Movement,3,environment_3
314,0.625,-0.36364,-0.33333,0.06666699999999999,0.53191,-1,Non-Movement,3,environment_3
314,0.75,-0.36364,-0.6,0.2,0.65957,-1,Non-Movement,3,environment_3
314,0.875,-0.36364,-0.46667,-0.022222,0.61702,-1,Non-Movement,3,environment_3
314,1.0,-0.36364,-0.6,0.15556,0.65957,-1,Non-Movement,3,environment_3
314,1.125,-0.36364,-0.8222200000000001,0.33333,0.53191,-1,Non-Movement,3,environment_3
314,1.25,-0.68182,-0.33333,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,1.375,-0.68182,-0.24444000000000002,0.06666699999999999,0.65957,-1,Non-Movement,3,environment_3
314,1.5,-0.68182,-0.6,0.33333,0.40426,-1,Non-Movement,3,environment_3
314,1.625,-0.68182,-0.46667,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,1.75,-0.68182,-0.42222,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,1.875,-0.81818,-0.37778,-0.15556,0.74468,-1,Non-Movement,3,environment_3
314,2.0,-0.81818,-0.55556,0.46667,0.74468,-1,Non-Movement,3,environment_3
314,2.125,-0.63636,-0.68889,0.64444,0.57447,-1,Non-Movement,3,environment_3
314,2.25,-0.63636,-1.0,0.33333,0.57447,-1,Non-Movement,3,environment_3
314,2.375,-0.59091,-0.46667,0.68889,0.65957,-1,Non-Movement,3,environment_3
314,2.5,-0.59091,-0.55556,0.2,0.65957,-1,Non-Movement,3,environment_3
314,2.625,-0.45455,-0.9555600000000001,0.64444,0.61702,-1,Non-Movement,3,environment_3
314,2.75,-0.45455,-0.9555600000000001,0.33333,0.61702,-1,Non-Movement,3,environment_3
314,2.875,-0.72727,-0.5111100000000001,0.77778,0.61702,-1,Non-Movement,3,environment_3
314,3.0,-0.72727,-0.46667,-0.2,0.61702,-1,Non-Movement,3,environment_3
314,3.125,-0.72727,-0.46667,0.46667,0.40426,-1,Non-Movement,3,environment_3
314,3.25,-0.22726999999999997,-0.46667,0.33333,0.78723,-1,Non-Movement,3,environment_3
314,3.375,-0.27273000000000003,-0.46667,0.022222,0.78723,-1,Non-Movement,3,environment_3
314,3.5,-0.31818,-0.8222200000000001,0.46667,0.78723,-1,Non-Movement,3,environment_3
314,3.625,-0.13635999999999998,-0.64444,0.46667,0.78723,-1,Non-Movement,3,environment_3
314,3.75,-0.13635999999999998,-0.68889,0.33333,0.78723,-1,Non-Movement,3,environment_3
314,3.875,-0.13635999999999998,-0.6,0.46667,0.74468,-1,Non-Movement,3,environment_3
314,4.0,-0.13635999999999998,-0.37778,0.64444,0.74468,-1,Non-Movement,3,environment_3
314,4.125,-0.27273000000000003,-0.33333,0.37778,0.65957,-1,Non-Movement,3,environment_3
314,4.25,-0.18182,-0.33333,0.64444,0.65957,-1,Non-Movement,3,environment_3
314,4.375,-0.090909,-0.46667,0.68889,0.65957,-1,Non-Movement,3,environment_3
314,4.5,-0.13635999999999998,-0.46667,0.06666699999999999,0.65957,-1,Non-Movement,3,environment_3
314,4.625,-0.31818,-0.55556,0.64444,0.65957,-1,Non-Movement,3,environment_3
314,4.75,-0.31818,-0.46667,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,4.875,-0.22726999999999997,-0.6,0.46667,1.0,-1,Non-Movement,3,environment_3
314,5.0,-0.5,-0.6,0.73333,1.0,-1,Non-Movement,3,environment_3
314,5.125,-0.5,-0.46667,0.73333,1.0,-1,Non-Movement,3,environment_3
314,5.25,-0.5,-0.42222,0.73333,0.3617,-1,Non-Movement,3,environment_3
314,5.375,-0.40909,-0.33333,0.55556,-0.31915,-1,Non-Movement,3,environment_3
314,5.5,-0.45455,-0.46667,0.46667,-0.31915,-1,Non-Movement,3,environment_3
314,0.0,-0.72727,-1.0,-0.06666699999999999,0.06383,-1,Non-Movement,3,environment_3
314,0.125,-0.45455,-0.6,0.06666699999999999,0.06383,-1,Non-Movement,3,environment_3
314,0.25,-0.27273000000000003,-0.77778,-0.11110999999999999,0.06383,-1,Non-Movement,3,environment_3
314,0.375,-0.36364,-0.8222200000000001,-0.86667,0.06383,-1,Non-Movement,3,environment_3
314,0.5,-0.36364,-0.73333,0.33333,0.06383,-1,Non-Movement,3,environment_3
314,0.625,-0.36364,-0.33333,0.06666699999999999,0.53191,-1,Non-Movement,3,environment_3
314,0.75,-0.36364,-0.6,0.2,0.65957,-1,Non-Movement,3,environment_3
314,0.875,-0.36364,-0.46667,-0.022222,0.61702,-1,Non-Movement,3,environment_3
314,1.0,-0.36364,-0.6,0.15556,0.65957,-1,Non-Movement,3,environment_3
314,1.125,-0.36364,-0.8222200000000001,0.33333,0.53191,-1,Non-Movement,3,environment_3
314,1.25,-0.68182,-0.33333,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,1.375,-0.68182,-0.24444000000000002,0.06666699999999999,0.65957,-1,Non-Movement,3,environment_3
314,1.5,-0.68182,-0.6,0.33333,0.40426,-1,Non-Movement,3,environment_3
314,1.625,-0.68182,-0.46667,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,1.75,-0.68182,-0.42222,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,1.875,-0.81818,-0.37778,-0.15556,0.74468,-1,Non-Movement,3,environment_3
314,2.0,-0.81818,-0.55556,0.46667,0.74468,-1,Non-Movement,3,environment_3
314,2.125,-0.63636,-0.68889,0.64444,0.57447,-1,Non-Movement,3,environment_3
314,2.25,-0.63636,-1.0,0.33333,0.57447,-1,Non-Movement,3,environment_3
314,2.375,-0.59091,-0.46667,0.68889,0.65957,-1,Non-Movement,3,environment_3
314,2.5,-0.59091,-0.55556,0.2,0.65957,-1,Non-Movement,3,environment_3
314,2.625,-0.45455,-0.9555600000000001,0.64444,0.61702,-1,Non-Movement,3,environment_3
314,2.75,-0.45455,-0.9555600000000001,0.33333,0.61702,-1,Non-Movement,3,environment_3
314,2.875,-0.72727,-0.5111100000000001,0.77778,0.61702,-1,Non-Movement,3,environment_3
314,3.0,-0.72727,-0.46667,-0.2,0.61702,-1,Non-Movement,3,environment_3
314,3.125,-0.72727,-0.46667,0.46667,0.40426,-1,Non-Movement,3,environment_3
314,3.25,-0.22726999999999997,-0.46667,0.33333,0.78723,-1,Non-Movement,3,environment_3
314,3.375,-0.27273000000000003,-0.46667,0.022222,0.78723,-1,Non-Movement,3,environment_3
314,3.5,-0.31818,-0.8222200000000001,0.46667,0.78723,-1,Non-Movement,3,environment_3
314,3.625,-0.13635999999999998,-0.64444,0.46667,0.78723,-1,Non-Movement,3,environment_3
314,3.75,-0.13635999999999998,-0.68889,0.33333,0.78723,-1,Non-Movement,3,environment_3
314,3.875,-0.13635999999999998,-0.6,0.46667,0.74468,-1,Non-Movement,3,environment_3
314,4.0,-0.13635999999999998,-0.37778,0.64444,0.74468,-1,Non-Movement,3,environment_3
314,4.125,-0.27273000000000003,-0.33333,0.37778,0.65957,-1,Non-Movement,3,environment_3
314,4.25,-0.18182,-0.33333,0.64444,0.65957,-1,Non-Movement,3,environment_3
314,4.375,-0.090909,-0.46667,0.68889,0.65957,-1,Non-Movement,3,environment_3
314,4.5,-0.13635999999999998,-0.46667,0.06666699999999999,0.65957,-1,Non-Movement,3,environment_3
314,4.625,-0.31818,-0.55556,0.64444,0.65957,-1,Non-Movement,3,environment_3
314,4.75,-0.31818,-0.46667,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,4.875,-0.22726999999999997,-0.6,0.46667,1.0,-1,Non-Movement,3,environment_3
314,5.0,-0.5,-0.6,0.73333,1.0,-1,Non-Movement,3,environment_3
314,5.125,-0.5,-0.46667,0.73333,1.0,-1,Non-Movement,3,environment_3
314,5.25,-0.5,-0.42222,0.73333,0.3617,-1,Non-Movement,3,environment_3
314,5.375,-0.40909,-0.33333,0.55556,-0.31915,-1,Non-Movement,3,environment_3
314,5.5,-0.45455,-0.46667,0.46667,-0.31915,-1,Non-Movement,3,environment_3
314,0.0,-0.72727,-1.0,-0.06666699999999999,0.06383,-1,Non-Movement,3,environment_3
314,0.125,-0.45455,-0.6,0.06666699999999999,0.06383,-1,Non-Movement,3,environment_3
314,0.25,-0.27273000000000003,-0.77778,-0.11110999999999999,0.06383,-1,Non-Movement,3,environment_3
314,0.375,-0.36364,-0.8222200000000001,-0.86667,0.06383,-1,Non-Movement,3,environment_3
314,0.5,-0.36364,-0.73333,0.33333,0.06383,-1,Non-Movement,3,environment_3
314,0.625,-0.36364,-0.33333,0.06666699999999999,0.53191,-1,Non-Movement,3,environment_3
314,0.75,-0.36364,-0.6,0.2,0.65957,-1,Non-Movement,3,environment_3
314,0.875,-0.36364,-0.46667,-0.022222,0.61702,-1,Non-Movement,3,environment_3
314,1.0,-0.36364,-0.6,0.15556,0.65957,-1,Non-Movement,3,environment_3
314,1.125,-0.36364,-0.8222200000000001,0.33333,0.53191,-1,Non-Movement,3,environment_3
314,1.25,-0.68182,-0.33333,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,1.375,-0.68182,-0.24444000000000002,0.06666699999999999,0.65957,-1,Non-Movement,3,environment_3
314,1.5,-0.68182,-0.6,0.33333,0.40426,-1,Non-Movement,3,environment_3
314,1.625,-0.68182,-0.46667,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,1.75,-0.68182,-0.42222,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,1.875,-0.81818,-0.37778,-0.15556,0.74468,-1,Non-Movement,3,environment_3
314,2.0,-0.81818,-0.55556,0.46667,0.74468,-1,Non-Movement,3,environment_3
314,2.125,-0.63636,-0.68889,0.64444,0.57447,-1,Non-Movement,3,environment_3
314,2.25,-0.63636,-1.0,0.33333,0.57447,-1,Non-Movement,3,environment_3
314,2.375,-0.59091,-0.46667,0.68889,0.65957,-1,Non-Movement,3,environment_3
314,2.5,-0.59091,-0.55556,0.2,0.65957,-1,Non-Movement,3,environment_3
314,2.625,-0.45455,-0.9555600000000001,0.64444,0.61702,-1,Non-Movement,3,environment_3
314,2.75,-0.45455,-0.9555600000000001,0.33333,0.61702,-1,Non-Movement,3,environment_3
314,2.875,-0.72727,-0.5111100000000001,0.77778,0.61702,-1,Non-Movement,3,environment_3
314,3.0,-0.72727,-0.46667,-0.2,0.61702,-1,Non-Movement,3,environment_3
314,3.125,-0.72727,-0.46667,0.46667,0.40426,-1,Non-Movement,3,environment_3
314,3.25,-0.22726999999999997,-0.46667,0.33333,0.78723,-1,Non-Movement,3,environment_3
314,3.375,-0.27273000000000003,-0.46667,0.022222,0.78723,-1,Non-Movement,3,environment_3
314,3.5,-0.31818,-0.8222200000000001,0.46667,0.78723,-1,Non-Movement,3,environment_3
314,3.625,-0.13635999999999998,-0.64444,0.46667,0.78723,-1,Non-Movement,3,environment_3
314,3.75,-0.13635999999999998,-0.68889,0.33333,0.78723,-1,Non-Movement,3,environment_3
314,3.875,-0.13635999999999998,-0.6,0.46667,0.74468,-1,Non-Movement,3,environment_3
314,4.0,-0.13635999999999998,-0.37778,0.64444,0.74468,-1,Non-Movement,3,environment_3
314,4.125,-0.27273000000000003,-0.33333,0.37778,0.65957,-1,Non-Movement,3,environment_3
314,4.25,-0.18182,-0.33333,0.64444,0.65957,-1,Non-Movement,3,environment_3
314,4.375,-0.090909,-0.46667,0.68889,0.65957,-1,Non-Movement,3,environment_3
314,4.5,-0.13635999999999998,-0.46667,0.06666699999999999,0.65957,-1,Non-Movement,3,environment_3
314,4.625,-0.31818,-0.55556,0.64444,0.65957,-1,Non-Movement,3,environment_3
314,4.75,-0.31818,-0.46667,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,4.875,-0.22726999999999997,-0.6,0.46667,1.0,-1,Non-Movement,3,environment_3
314,5.0,-0.5,-0.6,0.73333,1.0,-1,Non-Movement,3,environment_3
314,5.125,-0.5,-0.46667,0.73333,1.0,-1,Non-Movement,3,environment_3
314,5.25,-0.5,-0.42222,0.73333,0.3617,-1,Non-Movement,3,environment_3
314,5.375,-0.40909,-0.33333,0.55556,-0.31915,-1,Non-Movement,3,environment_3
314,5.5,-0.45455,-0.46667,0.46667,-0.31915,-1,Non-Movement,3,environment_3
314,0.0,-0.72727,-1.0,-0.06666699999999999,0.06383,-1,Non-Movement,3,environment_3
314,0.125,-0.45455,-0.6,0.06666699999999999,0.06383,-1,Non-Movement,3,environment_3
314,0.25,-0.27273000000000003,-0.77778,-0.11110999999999999,0.06383,-1,Non-Movement,3,environment_3
314,0.375,-0.36364,-0.8222200000000001,-0.86667,0.06383,-1,Non-Movement,3,environment_3
314,0.5,-0.36364,-0.73333,0.33333,0.06383,-1,Non-Movement,3,environment_3
314,0.625,-0.36364,-0.33333,0.06666699999999999,0.53191,-1,Non-Movement,3,environment_3
314,0.75,-0.36364,-0.6,0.2,0.65957,-1,Non-Movement,3,environment_3
314,0.875,-0.36364,-0.46667,-0.022222,0.61702,-1,Non-Movement,3,environment_3
314,1.0,-0.36364,-0.6,0.15556,0.65957,-1,Non-Movement,3,environment_3
314,1.125,-0.36364,-0.8222200000000001,0.33333,0.53191,-1,Non-Movement,3,environment_3
314,1.25,-0.68182,-0.33333,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,1.375,-0.68182,-0.24444000000000002,0.06666699999999999,0.65957,-1,Non-Movement,3,environment_3
314,1.5,-0.68182,-0.6,0.33333,0.40426,-1,Non-Movement,3,environment_3
314,1.625,-0.68182,-0.46667,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,1.75,-0.68182,-0.42222,0.33333,0.65957,-1,Non-Movement,3,environment_3
314,1.875,-0.81818,-0.37778,-0.15556,0.74468,-1,Non-Movement,3,environment_3
314,2.0,-0.81818,-0.55556,0.46667,0.74468,-1,Non-Movement,3,environment_3
314,2.125,-0.63636,-0.68889,0.64444,0.57447,-1,Non-Movement,3,environment_3
314,2.25,-0.63636,-1.0,0.33333,0.57447,-1,Non-Movement,3,environment_3
314,2.375,-0.59091,-0.46667,0.68889,0.65957,-1,Non-Movement,3,environment_3
314,2.5,-0.59091,-0.55556,0.2,0.65957,-1,Non-Movement,3,environment_3
314,2.625,-0.45455,-0.9555600000000001,0.64444,0.61702,-1,Non-Movement,3,environment_3
314,2.75,-0.45455,-0.9555600000000001,0.33333,0.61702,-1,Non-Movement,3,environment_3
314,2.875,-0.72727,-0.5111100000000001,0.77778,0.61702,-1,Non-Movement,3,environment_3
314,3.0,-0.72727,-0.46667,-0.2,0.61702,-1,Non-Movement,3,environment_3
314,3.125,-0.72727,-0.46667,0.46667,0.40426,-1,Non-Movement,3,environment_3
314,3.25,-0.22726999999999997,-0.46667,0.33333,0.78723,-1,Non-Movement,3,environment_3
